city,year,n_obs,population,alpha,beta,kappa,delta,psi_at_center,p_at_center,psi_at_mean,p_at_mean,zero_ratio_obs,zero_ratio_pred,mean_nonzero_count,remoteness_mean,remoteness_std,remoteness_range,logLik,AIC,BIC,pseudo_R2,MSE,RMSE,MAE,fit_time_sec,n_iterations,convergence,fit_message
La Paz,2016,15996000,1767866,-0.876412547,0.320506710145627,-0.435523345,-0.09198664,0.2939217385655839,0.3928081820355789,0.9389260201521972,0.1867393000132828,0.8983662165541385,0.8983641287342597,2.585232885576607,11.260492242555998,4.194897316245859,20.80972747975647,-6947716.507,13895441.014775315,13895499.366172314,-0.321558767,0.7192456617203581,0.8480835228445122,0.373666124192033,163.28426575660706,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Guayaquil,2016,15992001,2790791,-0.963417879,0.4042954350609575,0.2034775073147787,-0.087639293,0.2761944005945742,0.5506945879986259,0.9389959963796108,0.3548047074340515,0.8881861000383879,0.8881868673996038,3.938139215984538,9.1450194070513,3.4043594507075663,16.897063685915164,-8616698.954,17233405.908288177,17233464.25868505,-0.53818695,1.7612828802624036,1.3271333317577416,0.6318512468028203,188.46526265144348,14,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Santo Domingo,2016,15996000,3018681,-0.769718045,0.3623200856700461,-0.22894548,-0.094521357,0.316540101866524,0.4430123351407463,0.9118390704414708,0.2612971828813454,0.8726215928982246,0.8726279052447035,3.0156644393129968,8.572579317385243,3.194890696962604,15.843652946672856,-9233360.303,18466728.606717143,18466786.95811414,-0.513557386,1.2938972008284098,1.1374960223352035,0.5588497891150362,157.09442329406738,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Medellin,2016,15992001,3800264,-0.25622866,0.3295476670984536,-0.007317885,-0.098954998,0.4362910121643626,0.4981705368336724,0.910492084522052,0.3141490317239044,0.8818037842794032,0.881792149956622,3.40985475564942,7.816431611623143,2.909815299197556,14.443699315302306,-9741496.152,19483000.304997277,19483058.655394144,-0.676636066,1.602131890670745,1.2657534873231615,0.6089482537645977,142.07552886009216,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Cali,2016,15992001,2623339,-0.61004845,0.3953548042655894,0.3374732589822103,-0.128151489,0.3520481459325282,0.5835766170647226,0.9575912669952268,0.2951201076343228,0.9159145875491128,0.9159064203025148,3.83228898173116,9.427266688144387,3.5094338374847505,17.41892590160798,-6904076.146,13808160.292794766,13808218.643191636,-0.495728339,1.2680733163670328,1.1260876148715218,0.4637475139458223,166.7342689037323,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Quito,2016,15992001,1763259,-0.226298674,0.1825454348228478,-0.347871668,-0.052280515,0.4436655389196653,0.4138986310161996,0.8669973372993015,0.2789688038699772,0.8485104521941939,0.8485131093220738,2.917372548161681,11.509274025807423,4.284484794100177,21.265724608551363,-11233305.6,22466619.20979639,22466677.560193263,-0.65167858,1.5492561056746468,1.2446911687943507,0.6794604936983123,195.57379722595212,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Tegucigalpa,2016,15996000,1274860,-0.316623754,0.296278574044652,-0.307504395,-0.082256741,0.4214987845812336,0.4237240042225869,0.9742696382117748,0.1971294456229685,0.9424882470617656,0.9424888409083008,2.85734022640164,13.33420812019356,4.965746393128898,24.64040511875367,-4571529.604,9143067.208702585,9143125.56009958,-0.298668653,0.540424059845874,0.7351354023891613,0.2456773417216785,194.8437614440918,14,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Leon,2016,15996000,1735927,-0.992391337,0.338351973024454,-0.153629112,-0.061495819,0.2704400026053444,0.4616680845073035,0.9428052686775332,0.3008326554876896,0.8921619154788697,0.8921831634656933,3.373182150728879,11.215508153618126,4.183306614015397,20.727479488019583,-8192379.198,16384766.39681279,16384824.748209786,-0.497645284,1.206767950219103,1.098529904107805,0.4923601109282184,188.14530038833615,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Puebla,2016,15996000,3001427,-1.626499938,0.413160223869441,-0.0838867,-0.13456131,0.1643103989177366,0.4790406143583922,0.8721133255124585,0.2246334891518195,0.8207191797949487,0.8207032649855867,2.93751917862483,8.583291888020069,3.1993596492089265,15.863789367223015,-11635208.87,23270425.74057785,23270484.09197485,-0.546630947,1.4731043553991798,1.2137151047091652,0.6413562270451612,191.7555406093597,14,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
San Jose,2016,15992001,1748592,-0.903954706,0.2398475116661201,-0.108043132,-0.047786302,0.2882384826214105,0.4730154617884905,0.8638156913691953,0.3415931547436381,0.8257829023397385,0.8257848407636481,3.4764985212197783,11.471058980929064,4.270651414228367,21.195654060935667,-12795240.17,25590488.34102789,25590546.69142476,-0.729912672,2.1542632439155964,1.467740864020484,0.8382657594138735,181.0492489337921,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Managua,2016,15992001,1033622,-0.448225804,0.2402532513027487,-0.500218732,-0.030361483,0.3897826797507416,0.3774892673264205,0.9578383275075256,0.2785740570238521,0.9211885992253253,0.9212393893349756,2.9756782232265278,14.865119262204066,5.534881079929055,27.467785238450546,-6171096.111,12342200.221926192,12342258.572323063,-0.398865223,0.7811643565864497,0.8838350279245837,0.3543147167408312,165.27132606506348,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Port-au-Prince,2016,15996000,2502942,-0.579167687,0.3454946891028076,-0.394948155,-0.147764619,0.3591241313919011,0.4025267028212458,0.935406128121424,0.1435873991482053,0.9075211302825706,0.907532909815036,2.381927300357198,9.412674180774369,3.508042395894211,17.392801106841034,-6377611.678,12755231.355118155,12755289.706515154,-0.293491496,0.6070838170530545,0.7791558361798071,0.3269853753965641,177.92999386787417,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Merida,2016,15996000,328409,-2.036962253,0.202406363792312,-0.384164464,-0.029063785,0.1153764166757895,0.4051228728994995,0.960257028297014,0.2434311688339644,0.884178607151788,0.8842968153791978,2.9846249674120555,25.798251245474592,9.62201350867032,47.68328447403032,-7435139.566,14870287.131319305,14870345.4827163,-0.296490445,0.8995495554589041,0.9484458632198804,0.4077411735219008,169.39531755447388,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Cancun,2016,15996000,829027,-0.763491134,0.3372119099697955,-0.491451027,-0.034384346,0.3178887835124825,0.3795518024796868,0.9910626803017027,0.2593373482914478,0.955043260815204,0.9550292892625492,3.0343666217975103,16.22728326090073,6.052754099929936,29.99466667526748,-3453041.368,6906090.735920257,6906149.0873172525,-0.177110462,0.4734521507069402,0.6880785934084421,0.2085156426393751,171.79457449913025,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Queretaro,2016,15996000,1237901,-0.584763217,0.2378935437021696,-0.24792771,-0.052098062,0.35783731555737,0.4383336257816962,0.9295656744231906,0.2806962523445483,0.8915009377344336,0.8915037575640428,3.130348805653075,13.303429359011854,4.961135712848207,24.58962413087344,-8345722.891,16691453.78299395,16691512.134390946,-0.519482278,1.189303186193344,1.0905517806107805,0.4997018271116494,190.17235136032104,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Acapulco,2016,15996000,931429,-0.230580263,0.2695030657046112,-0.585048299,-0.045293992,0.442608986118573,0.3577718092516856,0.9810456285662776,0.2163469781972175,0.9515592023005752,0.951560548063934,2.698536120765197,15.499506973738988,5.7744403188752855,28.643997567033423,-3843537.385,7687082.770237911,7687141.121634907,-0.239211523,0.4331018274204075,0.6581047237487416,0.210643763904593,184.41214299201965,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
San Salvador,2016,15992001,1101602,-0.35671716,0.2011641573132505,-0.077058086,-0.060481916,0.4117544806760038,0.4807450055954404,0.9262857500742412,0.2798363153194453,0.8941652767530467,0.8941513564534528,3.2308170887126746,14.354961836506796,5.345624457803231,26.5264539144641,-8420851.38,16841710.759587362,16841769.109984234,-0.559193433,1.2522855416959873,1.1190556472740698,0.510497956973198,159.83721613883972,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Asuncion,2016,15999999,3050044,0.1264153496247659,0.1818290751094132,-0.258055135,-0.11718247,0.5315618165670315,0.4358418590527432,0.8379365755223049,0.225235674113932,0.8387823649238978,0.8387681436576155,2.5893012628116807,8.340466417771546,3.117600379519904,15.419361443048748,-11386508.74,22773025.48089598,22773083.833292853,-0.611237129,1.30354346084635,1.1417282780269349,0.6431932566648682,162.02857565879822,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Bogota,2023,15992001,11507960,-0.463178007,0.4573986611019163,-0.002146317,-0.053053649,0.3862321836606979,0.4994634210794578,0.8311996644186046,0.4400951032423053,0.8069167829591807,0.8069164875110627,4.09932032228907,4.497895703365041,1.6744101517688073,8.311329139554982,-15162919.77,30325847.53287769,30325905.883274566,-0.932399003,3.435085464412488,1.853398355565389,1.1672481989204722,195.2399435043335,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Guadalajara,2023,15996000,5419880,-2.060392815,0.5043147796470954,0.147373287929819,-0.115889743,0.1130064498442764,0.5367767835004045,0.7586226738289107,0.3568075365686512,0.7149971242810703,0.7149890167914069,3.700579261779032,6.356220528836301,2.3704413299462663,11.748689098129296,-18448604.36,36897216.72808165,36897275.07947864,-0.929876643,3.167463955843868,1.779737046825701,1.1760889580615754,164.1120491027832,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Belo Horizonte,2023,15996000,6247889,-1.284203456,0.4154815477365045,0.0458541268214123,-0.087904967,0.2168355519868888,0.5114615235248744,0.7651560351908848,0.3832558215843588,0.7354392973243311,0.7354385172165424,3.755076250386055,5.933745880162116,2.212331091764133,10.966986159922026,-18045361.3,36090730.604665525,36090788.95606252,-0.952525119,3.468282501487543,1.8623325432069169,1.2645420876591824,162.20600819587708,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Brasilia,2023,15992001,4873048,0.970273572218695,0.136461518759878,-0.504425775,-0.007365611,0.7251740231775803,0.3765011604338916,0.8695852155427525,0.3648296936906988,0.8668044730612511,0.8668042346502577,3.3508473693031613,6.793290516015799,2.5304042674471967,12.552016731880071,-11193264.99,22386537.98213115,22386596.33252802,-0.783638283,1.9112595391342373,1.3824831062744447,0.7620445123498216,162.99916100502014,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Guatemala City,2023,15996000,3095099,-0.570529754,0.2674698290594122,-0.066736908,-0.070239765,0.3611145958517711,0.4833219626248635,0.8475790255556864,0.3391398974978731,0.8208060140035008,0.8208037356578728,3.437711655823167,8.547758755229797,3.1834390198311944,15.795663169911569,-13471634.15,26943276.292676423,26943334.644073423,-0.79124427,2.3265931502622634,1.5253173932864803,0.8911751015142413,179.60969614982605,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Salvador,2023,15996000,3958384,0.3840138284451753,0.2611398613067514,0.2010863682407792,-0.07611377,0.5948408236219324,0.5501028768730734,0.9140975705848288,0.4070373328241299,0.8965023130782696,0.8965016254074522,4.012813876242865,7.584868001755851,2.824346534066265,14.01576016427759,-9040588.453,18081184.90645853,18081243.257855527,-0.698757254,1.9131691783282083,1.383173589369103,0.6910528227410234,168.8470892906189,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
La Paz,2023,15996000,1935619,-0.925419465,0.3110544407734479,-0.36938441,-0.08225132,0.2838549290186,0.4086897781072708,0.9184886668035362,0.2219168619064049,0.8770900850212553,0.8770894420143259,2.750025812955509,10.761482634501856,4.00900010851147,19.887542753751134,-8405880.168,16811768.33689052,16811826.688287515,-0.41004263,0.9741735564817872,0.98700230824542,0.4774615872895301,182.60352063179016,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Guayaquil,2023,15992001,3142466,-0.905531858,0.3926514378359769,0.3287513254923045,-0.087302899,0.2879150267211371,0.5814555241180567,0.9226128474061536,0.3956469382610408,0.8742306857034339,0.8742308402860723,4.209183300576791,8.61812908040169,3.208217268479364,15.92353929973111,-9828712.141,19657432.28140841,19657490.63180528,-0.624793786,2.218124425653508,1.4893369080411285,0.7609056799166588,187.24520707130432,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Santo Domingo,2023,15996000,3523890,-0.75093618,0.3598425155143872,-0.154692286,-0.103855837,0.3206173460446161,0.4614038639139699,0.8913072862278084,0.2731465743410891,0.8554725556389098,0.8554811112895193,3.0875774970900065,7.934306097536324,2.957014429305344,14.664010390326554,-10438596.95,20877201.906062298,20877260.25745929,-0.579711986,1.5278672717734203,1.2360692827561974,0.6443880670215931,175.78162693977356,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Medellin,2023,15992001,4102308,-0.249129568,0.31870191291698846,0.01350936710395323,-0.106940547,0.43803775376536525,0.503377290412342,0.8955305225848507,0.31194898783685227,0.8694296604908917,0.8694153626430209,3.377627592033068,7.5231770792863895,2.8006457232129436,13.901804944778625,-10640228.36,21280464.711616706,21280523.062013578,-0.717159595,1.744296721194143,1.3207182595823164,0.6622375282898366,150.29857683181763,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Cali,2023,15992001,2863730,-0.529452051,0.37318116212164054,0.31887081364831127,-0.124710138,0.37064469740046513,0.5790490361594984,0.9446809872727326,0.30866276963332884,0.9052868368379917,0.9052782555468972,3.7979827722917396,9.022917081693418,3.3589089570504886,16.67180204629461,-7815723.576,15631455.152383557,15631513.502780428,-0.559889217,1.4341743837861736,1.197570199940769,0.5234513180266601,168.5803563594818,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Quito,2023,15992001,1956995,-0.273329596,0.18322522781386716,-0.291409086,-0.053703855,0.4320898673066588,0.42765893461922333,0.849202328522951,0.29356963541044306,0.8317529494901857,0.8317568317377458,3.015587560725145,10.924740428698517,4.066884161528713,20.185679900892943,-12363687.81,24727383.625196114,24727441.975592986,-0.706299309,1.8003549479546275,1.341773061271774,0.7676148833094583,151.6055200099945,10,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Tegucigalpa,2023,15996000,1568025,-0.314064437,0.2983379979542794,-0.232431886,-0.092647607,0.42212296719963677,0.44215222768605333,0.9634883422523424,0.20646651418188983,0.9314421105276319,0.9314289521332584,2.9040406619419836,12.023252988295518,4.477538120159242,22.217879142609824,-5383022.333,10766052.666365819,10766111.017762816,-0.346670748,0.6506403281044093,0.8066227917089929,0.29618468607734777,146.7553789615631,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Leon,2023,15996000,1898749,-1.024736112,0.33289316643111305,-0.176900776,-0.050776171,0.2641058905266318,0.4558897777655258,0.9272478006364672,0.32708101922386434,0.8764486121530383,0.8764779034678437,3.4481492950562864,10.723854314871968,3.9999231482591444,19.81884969450198,-9443208.296,18886424.592719927,18886482.944116924,-0.578717104,1.483575714927131,1.2180212292596262,0.579930228147946,177.28329300880432,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Puebla,2023,15996000,3344761,-1.711665112,0.426873160135958,-0.152693869,-0.125885107,0.15294786782096936,0.4619005295321468,0.8531057739642783,0.23572800957369058,0.8033439609902475,0.8033395597544023,2.916603564854993,8.130836513200641,3.0307101976757576,15.027553473367256,-12610208.15,25220424.30167353,25220482.653070528,-0.59024574,1.6019049000179069,1.2656638179303012,0.6935599382738796,178.85281085968018,14,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
San Jose,2023,15992001,1820701,-0.964689305,0.23755353697362677,-0.065672551,-0.04827896,0.27594030093781985,0.48358776047386354,0.8462900103956453,0.3524229654026071,0.8095262125108672,0.8095268635628619,3.551588824503284,11.241608098321365,4.18522732758307,20.771686096006338,-13885260.41,27770528.813301936,27770587.163698807,-0.783212958,2.422251711905445,1.556358477955977,0.9230126082752743,161.17492079734802,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Managua,2023,15992001,1094510,-0.448819709,0.23571193070816648,-0.466376485,-0.03122604,0.3896414274077586,0.3854742387683776,0.9505561942043728,0.285475854440641,0.9140016311904933,0.9140433189252815,3.0200860039293644,14.445727000181636,5.378724492471075,26.692831712635844,-6733549.174,13467106.347539518,13467164.69793639,-0.436171402,0.8819511191144512,0.9391225261457906,0.3927630357557374,167.1945776939392,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Port-au-Prince,2023,15996000,2987455,-0.621146528,0.35122232322066055,-0.437293951,-0.150345774,0.34952073646313303,0.39238595504870327,0.9171971440633329,0.15025281381574856,0.8925486371592898,0.8925700315597649,2.339324944495902,8.615643745801425,3.210994341005633,15.920043039861719,-7247696.953,14495401.905201415,14495460.256598411,-0.328124944,0.6767277369470256,0.8226346315023612,0.3704515511282163,165.26733899116516,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Merida,2023,15996000,355046,-2.001395411,0.19412390401962853,-0.439097631,-0.025694397,0.11905649061836944,0.391956006704988,0.9434883454335917,0.25414660537289036,0.8678040135033759,0.8679205316246708,2.942880166385527,24.811640562727995,9.254035802474617,45.85971754296658,-8464278.493,16928564.986600798,16928623.337997794,-0.354918156,1.0348459569962536,1.017273786645588,0.46758926440946913,175.3759298324585,13,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Cancun,2023,15996000,1022604,-0.787903376,0.347324861879935,-0.460393071,-0.035300268,0.3126190324677325,0.3868925805598839,0.9864378692483464,0.2736541688132406,0.9467796949237309,0.946763711160143,3.092338649049937,14.610881252897206,5.4498383977896445,27.006893635024987,-4086412.422,8172832.843295836,8172891.1946928315,-0.228843941,0.5793860758924028,0.7611741429478558,0.25055801475393097,197.73019552230835,15,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Queretaro,2023,15996000,1413474,-0.685493342,0.2368035984955273,-0.215784792,-0.048100942,0.33503635036213736,0.4462621568847912,0.9057374913488228,0.30690426332133725,0.8674965616404101,0.8675005541216099,3.251418124343898,12.449807964557557,4.642801885457243,23.01181823787759,-10103925.1,20207858.19049169,20207916.541888688,-0.614993681,1.5543792506448217,1.246747468673918,0.6248847517090792,168.3830680847168,12,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Acapulco,2023,15996000,1018976,-0.247989652,0.27483253974699784,-0.507467259,-0.048607375,0.43831837599439616,0.37578744661489716,0.9786407070571537,0.22657258043104547,0.9480772693173294,0.9480793297346112,2.796313553812145,14.81872313680768,5.520809952239772,27.385869124510997,-4131984.102,8263976.20452904,8264034.555926035,-0.265386103,0.4922639733281713,0.7016152601876411,0.23276491642076033,178.49961686134338,14,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
San Salvador,2023,15992001,1116052,-0.342055235,0.1864264594475191,-0.07129983,-0.059879691,0.4153103225744815,0.48218259001577884,0.9102514036146129,0.2838817004784236,0.8807802100562651,0.8807620995275945,3.212520121286315,14.261729173906398,5.3109056750480335,26.354169797239756,-9338917.955,18677843.910292894,18677902.260689765,-0.598319993,1.3864721819645651,1.1774855336540508,0.5700361369266527,154.05471634864807,11,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
Asuncion,2023,15999999,3510511,0.15719026629609223,0.1695864519746029,-0.227985134,-0.107249964,0.5392168497662188,0.4432493158198498,0.8139065951516267,0.2569708497098161,0.8151141134446321,0.8151068692842105,2.74496124974393,7.774244967870305,2.90595127997527,14.372564686666975,-13034450.36,26068908.719260626,26068967.071657497,-0.701725417,1.6513949100690681,1.2850661111666855,0.7739182139253151,141.37011575698853,9,TRUE,CONVERGENCE: RELATIVE REDUCTION OF F <= FACTR*EPSMCH
